family,design,grid_index,temperature,memory_angle,false_positive,false_negative,equal_grid_prior_weight,uniform_volume_prior_weight,temperature_variance_per_readout,temperature_sd_at_8e6,oracle_temperature_variance_per_readout,relative_c_efficiency,oracle_sd_inflation
internal_basis,center_local,34,0.9,0.2,0.06,0.04,0.012345679012345678,0.01948051948051948,1004800.8415329679,0.35440105134102096,841891.8968217253,0.8378694185180999,1.0924758122217504
internal_basis,center_local,35,0.9,0.2,0.06,0.12,0.012345679012345678,0.014167650531286893,1397755.057056931,0.4179944761980909,1177678.0533832766,0.8425496637894183,1.0894373117392757
internal_basis,center_local,36,0.9,0.5,0.005,0.01,0.012345679012345678,0.0046487603305785125,10122.674116603534,0.03557153728158852,10067.274970470578,0.9945272222048434,1.0027476721043838
internal_basis,center_local,37,0.9,0.5,0.005,0.04,0.012345679012345678,0.017045454545454544,10932.470050627458,0.036966995500424864,10705.85246744914,0.9792711453012111,1.0105283942276035
internal_basis,center_local,38,0.9,0.5,0.005,0.12,0.012345679012345678,0.012396694214876032,13462.763785924828,0.04102249959766718,12542.412609517474,0.9316372781219283,1.0360401141470812
internal_basis,center_local,39,0.9,0.5,0.02,0.01,0.012345679012345678,0.017045454545454544,13331.325770707675,0.04082175549065056,13307.49279401824,0.9982122575729263,1.0008950715104745
internal_basis,center_local,40,0.9,0.5,0.02,0.04,0.012345679012345678,0.062499999999999986,14577.183434324974,0.0426866247118535,14577.183434324974,1.0,1.0
internal_basis,center_local,41,0.9,0.5,0.02,0.12,0.012345679012345678,0.04545454545454544,18615.884219617572,0.048238838371712445,18214.60109000392,0.9784440467678254,1.0109554140450077
internal_basis,center_local,42,0.9,0.5,0.06,0.01,0.012345679012345678,0.012396694214876032,23441.24376026286,0.05413091048590313,22863.35904648872,0.9753475233786972,1.0125589278277218
internal_basis,center_local,43,0.9,0.5,0.06,0.04,0.012345679012345678,0.04545454545454544,26216.42724623494,0.05724555358959652,25705.94139860729,0.9805280161620434,1.0098805234134418
internal_basis,center_local,44,0.9,0.5,0.06,0.12,0.012345679012345678,0.033057851239669415,35731.75516975061,0.06683164965956494,35469.471740308596,0.9926596544671262,1.0036905024123544
internal_basis,center_local,45,0.9,0.9,0.005,0.01,0.012345679012345678,0.0026564344746162934,451.10606484747694,0.007509211550218479,346.8745643188996,0.7689423648874707,1.1403892257245885
internal_basis,center_local,46,0.9,0.9,0.005,0.04,0.012345679012345678,0.009740259740259742,484.4797803490343,0.0077820288192494685,372.0843931897836,0.7680080950369538,1.1410826477439266
internal_basis,center_local,47,0.9,0.9,0.005,0.12,0.012345679012345678,0.0070838252656434475,593.0476975335628,0.008609933924932024,453.88155439041304,0.7653373519163291,1.1430718911528865
internal_basis,center_local,48,0.9,0.9,0.02,0.01,0.012345679012345678,0.009740259740259742,845.0616077819723,0.010277777044319775,640.2883299825673,0.7576824270399977,1.1488316522849296
internal_basis,center_local,49,0.9,0.9,0.02,0.04,0.012345679012345678,0.03571428571428571,922.4409257920787,0.010738021965148415,697.5557207717258,0.756206388146483,1.1499523076808367
internal_basis,center_local,50,0.9,0.9,0.02,0.12,0.012345679012345678,0.025974025974025972,1183.125210333347,0.012161030025934003,890.0489228901706,0.7522863304040307,1.152944534201006
internal_basis,center_local,51,0.9,0.9,0.06,0.01,0.012345679012345678,0.0070838252656434475,2349.385692458147,0.01713689620547631,1796.2535748831726,0.764563085852355,1.1436505339328784
internal_basis,center_local,52,0.9,0.9,0.06,0.04,0.012345679012345678,0.025974025974025972,2617.1420630938164,0.018087088153893843,1995.2894307427307,0.7623924810501224,1.1452774183763001
internal_basis,center_local,53,0.9,0.9,0.06,0.12,0.012345679012345678,0.018890200708382526,3553.1931824019443,0.021074846329220128,2690.602085994509,0.7572349568045925,1.149171039712569
internal_basis,center_local,54,1.3,0.2,0.005,0.01,0.012345679012345678,0.001138471917692697,2103797.513820754,0.5128105783109337,1491802.811838323,0.7090999975225878,1.1875345616885538
internal_basis,center_local,55,1.3,0.2,0.005,0.04,0.012345679012345678,0.004174397031539889,2303129.9906490017,0.536554982113786,1665017.1369505057,0.7229366747472723,1.1761152233631749
internal_basis,center_local,56,1.3,0.2,0.005,0.12,0.012345679012345678,0.0030359251138471917,2925222.4580385955,0.6046923244550276,2239627.595967388,0.7656264192191014,1.1428560836163708
internal_basis,center_local,57,1.3,0.2,0.02,0.01,0.012345679012345678,0.004174397031539889,2383172.8410881273,0.5457990519742737,1679386.0249261023,0.7046849460399671,1.191248873751025
internal_basis,center_local,58,1.3,0.2,0.02,0.04,0.012345679012345678,0.015306122448979588,2628746.340976382,0.5732305754424198,1882992.5441019463,0.7163081940430037,1.181544384316189
internal_basis,center_local,59,1.3,0.2,0.02,0.12,0.012345679012345678,0.011131725417439701,3414282.2263864973,0.6532880515502424,2568134.434272102,0.7521740336592165,1.1530305961230427
internal_basis,center_local,60,1.3,0.2,0.06,0.01,0.012345679012345678,0.0030359251138471917,3196707.124669204,0.6321300424625067,2259562.8765049395,0.7068407546840124,1.189430878875091
internal_basis,center_local,61,1.3,0.2,0.06,0.04,0.012345679012345678,0.011131725417439701,3585695.613851926,0.6694863342380416,2562679.781008988,0.7146952940202403,1.1828768675469905
internal_basis,center_local,62,1.3,0.2,0.06,0.12,0.012345679012345678,0.00809580030359251,4891316.725048712,0.7819300420313118,3616486.5097692832,0.7393687043918152,1.162972560491726
internal_basis,center_local,63,1.3,0.5,0.005,0.01,0.012345679012345678,0.002656434474616293,34532.24129698485,0.06570030564710568,32289.911259210603,0.9350656095997443,1.0341390974969646
internal_basis,center_local,64,1.3,0.5,0.005,0.04,0.012345679012345678,0.00974025974025974,37097.647229923685,0.06809703300247713,34084.95646088229,0.918790246983337,1.0432582115548565
