grid_index,protocol,total_binary_readouts,independent_units,temperature,memory_angle,false_positive,false_negative,fisher_rank,fisher_condition_number,linear_replicates,linear_physical_fraction,linear_negative_assignment_fraction,exact_mle_replicates,mle_converged_fraction,mle_mean_iterations,fisher_sd_T,linear_coverage_T,linear_bias_T,linear_empirical_sd_T,mle_coverage_T,mle_coverage_wilson_low_T,mle_coverage_wilson_high_T,mle_bias_T,mle_empirical_sd_T,mle_rmse_T,mle_mean_reported_se_T,mle_boundary_fraction_T,fisher_sd_mu,linear_coverage_mu,linear_bias_mu,linear_empirical_sd_mu,mle_coverage_mu,mle_coverage_wilson_low_mu,mle_coverage_wilson_high_mu,mle_bias_mu,mle_empirical_sd_mu,mle_rmse_mu,mle_mean_reported_se_mu,mle_boundary_fraction_mu,fisher_sd_alpha,linear_coverage_alpha,linear_bias_alpha,linear_empirical_sd_alpha,mle_coverage_alpha,mle_coverage_wilson_low_alpha,mle_coverage_wilson_high_alpha,mle_bias_alpha,mle_empirical_sd_alpha,mle_rmse_alpha,mle_mean_reported_se_alpha,mle_boundary_fraction_alpha,fisher_sd_beta,linear_coverage_beta,linear_bias_beta,linear_empirical_sd_beta,mle_coverage_beta,mle_coverage_wilson_low_beta,mle_coverage_wilson_high_beta,mle_bias_beta,mle_empirical_sd_beta,mle_rmse_beta,mle_mean_reported_se_beta,mle_boundary_fraction_beta
24,external_references,8000000,2435000,0.6,0.9,0.06,0.01,4,6529.106620270301,2000,1.0,0.0,24,1.0,2.0,0.003431901608838333,0.95,-6.165916761327311e-05,0.003490410867618286,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0005940366908829958,0.003647556828908046,0.003619832748354202,0.003434078436507103,0.0,0.007847836211640934,0.952,-0.00014084617372767583,0.007879292712236195,1.0,0.8620237953250198,1.0,-0.0002437108809155153,0.007195991134493566,0.007048694067049965,0.007842826783967916,0.0,0.00019340758977812652,0.941,-1.4690835451745612e-06,0.00020027659032355137,0.8333333333333334,0.6414692935030095,0.9332132367136705,-4.53483600848789e-05,0.00024818493805028207,0.0002471553096589624,0.0001933366949791695,0.0,0.000248746859276655,0.955,-4.962500000880812e-06,0.00024368674414507,0.9166666666666666,0.741511978067893,0.9768411847029567,-3.1249999117735714e-06,0.0002648317758650522,0.00025927457884668514,0.00024868712026224774,0.0
24,internal_basis,8000000,1000000,0.6,0.9,0.06,0.01,4,28693.097122426676,2000,1.0,0.0,24,1.0,2.2083333333333335,0.014948912401414311,0.9545,0.00023640483784069023,0.014813147107256674,1.0,0.8620237953250198,1.0,0.005349651972264599,0.011289512326466999,0.012278490112255024,0.014987130258463223,0.0,0.016332573110610055,0.954,0.0001136790066343259,0.016065794734499338,1.0,0.8620237953250198,1.0,-0.005496523307945635,0.012606940265952183,0.013510159956782742,0.016166091272108024,0.0,0.0014983808068879632,0.9545,-1.7988709367170176e-05,0.0014814009448406726,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0005446795716684988,0.0011175039749031883,0.001222070785921948,0.0014970410915889373,0.0,0.0016213553035297598,0.959,-5.0408480322569705e-05,0.0015992136702827782,1.0,0.8620237953250198,1.0,-0.0006194196217277418,0.001121746945855793,0.0012607803282937272,0.001620295763547275,0.0
25,external_references,8000000,2435000,0.6,0.9,0.06,0.04,4,6974.335970037878,2000,1.0,0.0,24,1.0,1.9166666666666667,0.003547166197933226,0.95,9.835183800726172e-05,0.0034947816984832237,1.0,0.8620237953250198,1.0,0.0016151898847327716,0.002923159445282759,0.0032859798577212036,0.0035528137970935784,0.0,0.008085313297667807,0.9545,-4.3547495499249854e-06,0.008005483906882677,1.0,0.8620237953250198,1.0,0.0018656257812086306,0.008836635620030382,0.00884946890637985,0.008022146422555058,0.0,0.00019347580513501186,0.9575,-6.85486572163553e-06,0.0001911304325307968,0.875,0.6899611872949993,0.9565566591987655,-8.618146180390731e-05,0.00021365960348096143,0.00022622017909177536,0.00019332220171033355,0.0,0.0004898979485566357,0.948,-1.6543749976759228e-05,0.0004953278927985474,1.0,0.8620237953250198,1.0,5.989583304865688e-05,0.0004383567570223184,0.000433287006854871,0.0004902416693323986,0.0
25,internal_basis,8000000,1000000,0.6,0.9,0.06,0.04,4,32008.186885476418,2000,1.0,0.0,24,1.0,2.1666666666666665,0.0157828017049264,0.9515,0.00036629501443536614,0.015997256933580915,0.9583333333333334,0.7975819352134406,0.9926065438344942,-9.083885463255965e-05,0.014169180024599432,0.013871145530439163,0.015706042527602854,0.0,0.017074461687284798,0.949,-0.00044246176350773653,0.017203456120421467,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.003617499598929976,0.016771656902927947,0.016812329567360933,0.017037256161605608,0.0,0.00152974441547144,0.948,-3.802113299587918e-05,0.0015567098106599305,1.0,0.8620237953250198,1.0,9.13218845621554e-05,0.0014578137869612452,0.0014300384076987847,0.001520787806762326,0.0,0.0016506049697142936,0.955,-4.332216919273652e-05,0.0016464349102445616,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00014464332223826804,0.0016976438628789339,0.0016681826230831344,0.0016422915619675686,0.0
26,external_references,8000000,2435000,0.6,0.9,0.06,0.12,4,8408.153750064423,2000,1.0,0.0,24,1.0,1.9583333333333333,0.0038924520605021257,0.9475,-5.573156612755426e-05,0.003883739456093887,0.875,0.6899611872949993,0.9565566591987655,0.000977191984893715,0.005002438017002355,0.004993656729746552,0.003899913640591278,0.0,0.00879929539369857,0.95,-2.1291793590923258e-05,0.008816001964082273,0.875,0.6899611872949993,0.9565566591987655,-0.0018469894074106263,0.011368173818405703,0.011281043325183922,0.008827108085859325,0.0,0.00019365657781993855,0.9505,3.258674802406644e-06,0.00019093665199194717,0.875,0.6899611872949993,0.9565566591987655,-3.5598477393986146e-05,0.00026371825205314845,0.0002606084480710275,0.0001936093698913338,0.0,0.000812403840463596,0.947,-1.5190624971498847e-05,0.0008144031749698746,1.0,0.8620237953250198,1.0,0.0002492187496062123,0.0006749504629065925,0.0007061774025642315,0.000813127882477684,0.0
26,internal_basis,8000000,1000000,0.6,0.9,0.06,0.12,4,43659.5176681949,2000,1.0,0.0,24,1.0,2.4166666666666665,0.018401040835258096,0.947,0.00024492887693328786,0.018539098154429015,1.0,0.8620237953250198,1.0,0.0017754511604134299,0.01341079105427029,0.013247936518382353,0.018339274178665727,0.0,0.019379128886684707,0.948,-2.7220280100403616e-05,0.019924604119438274,1.0,0.8620237953250198,1.0,0.0019346392314552642,0.017575772384068242,0.01731414007581966,0.019261502022103322,0.0,0.0016214919552935295,0.943,-1.7252011599979075e-05,0.0016478396568918338,1.0,0.8620237953250198,1.0,-1.883894288058138e-05,0.0012238160466077018,0.001198196721552611,0.0016119008569880243,0.0,0.0017356024700031858,0.9395,-1.649299736801337e-05,0.0017958236295936136,1.0,0.8620237953250198,1.0,-0.00010777724725716427,0.0014028054342584834,0.0013774921873264535,0.0017267037775703868,0.0
27,external_references,8000000,2435000,0.9,0.2,0.005,0.01,4,148662.1296011523,2000,1.0,0.0,24,1.0,2.0,0.002813582569233921,0.945,-8.273392809396818e-05,0.0029255620697311124,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00023136471285728488,0.002497108715813203,0.002455456557310242,0.0028147101439995013,0.0,0.019619214321875193,0.948,-0.0006753692047433023,0.020308654345015168,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0003873148806381339,0.01852213615834557,0.01813628895402467,0.019746332295215423,0.0,5.7978214347386824e-05,0.95,2.174151739598334e-06,5.838044143083387e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,-1.4241616437572082e-05,5.51246904410377e-05,5.5811659378956355e-05,5.789513709234642e-05,0.0,0.000248746859276655,0.9505,2.965625001831086e-06,0.00024991027888049774,0.9166666666666666,0.741511978067893,0.9768411847029567,1.8229168480587657e-06,0.0002462523391783027,0.00024107439094673248,0.00024875078698055993,0.0
27,internal_basis,8000000,1000000,0.9,0.2,0.005,0.01,4,5085832.9218283305,2000,0.5935,0.375,24,0.625,4.416666666666667,0.25472048226823923,0.9485,-0.006406424840652093,0.2547888233282666,0.875,0.6899611872949993,0.9565566591987655,-0.05811274595481672,0.15820590028261194,0.16541861646480777,0.24861192342964758,0.0,0.049493189414648725,0.9485,0.0007291235101766564,0.049349571324105224,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.02269674730331506,0.05158388601418713,0.05536396764859792,0.05182551111103517,0.0,0.018370239201400566,0.9495,0.0004605235007288226,0.01837435903940724,0.875,0.6899611872949993,0.9565566591987655,0.006076908587945083,0.013198047021291513,0.01427793441924006,0.01787859524070688,0.375,0.0183818883828981,0.949,0.0004492438102562074,0.018385730085786357,0.875,0.6899611872949993,0.9565566591987655,0.005678190668280664,0.01368293119858399,0.014548660196944256,0.017892205228244324,0.0
28,external_references,8000000,2435000,0.9,0.2,0.005,0.04,4,159173.10059432258,2000,1.0,0.0,24,1.0,2.2083333333333335,0.0029282354198676514,0.941,1.808187613921175e-05,0.0029858632821797345,1.0,0.8620237953250198,1.0,-0.00025178867191451754,0.0028516432350919533,0.0028029339618882575,0.0029263293673573074,0.0,0.020241177480147653,0.948,0.00011172652400707149,0.02008468022407632,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0034008153914827943,0.021787327932725906,0.021598021931180305,0.020845663920757346,0.0,5.797821228454829e-05,0.958,1.2669195805331284e-06,5.6720129067459126e-05,0.9166666666666666,0.741511978067893,0.9768411847029567,8.558661309107247e-06,5.5351434383993564e-05,5.4857765339901114e-05,5.802670506500471e-05,0.0,0.0004898979485566356,0.9545,2.7200000024398375e-05,0.0004807568302293441,0.9166666666666666,0.741511978067893,0.9768411847029567,8.12499999528991e-05,0.0004707439475481458,0.0004679402728687788,0.0004903657300372172,0.0
28,internal_basis,8000000,1000000,0.9,0.2,0.005,0.04,4,5736628.809132584,2000,0.56,0.406,24,0.5,4.083333333333333,0.26721279658484703,0.9465,0.0040717369798152075,0.2721776318905301,0.875,0.6899611872949993,0.9565566591987655,-0.03884722164763292,0.1749135774061111,0.17558213047565174,0.5556857412636874,0.0,0.051863677735151235,0.9475,-0.0008257297601025785,0.05212918058838826,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0008392447931729966,0.07075298912972967,0.06926836994375471,0.065470699263221,0.0,0.018684832790506287,0.946,-0.0002872765158081688,0.01902293979219732,0.9166666666666666,0.741511978067893,0.9768411847029567,0.005454754525408621,0.012599821578202473,0.013486846854493587,0.03505162608046855,0.5,0.018696200301842256,0.945,-0.00027944048728552914,0.01905315882414532,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0031864114334298576,0.014806987582153956,0.014841321112423516,0.03506290651461331,0.0
29,external_references,8000000,2435000,0.9,0.2,0.005,0.12,4,192999.40000033518,2000,1.0,0.0,24,1.0,2.0,0.0032571160240550848,0.9455,8.056570738055868e-05,0.0032669839169995633,0.8333333333333334,0.6414692935030095,0.9332132367136705,0.0007268130734744879,0.004408623246380527,0.004376572237525419,0.003262464109891837,0.0,0.022095590256625483,0.9505,-0.0001274782612503218,0.022161552369959904,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0002689104020019405,0.023983393547350226,0.023479963378721234,0.022382293789194787,0.0,5.7978206382419556e-05,0.9575,-1.0266968296149015e-06,5.741996292859661e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,-1.0204848624408325e-05,5.480521674757406e-05,5.4613187301674706e-05,5.7918451793217506e-05,0.0,0.000812403840463596,0.944,3.4790625054845275e-05,0.000817585471589142,0.875,0.6899611872949993,0.9565566591987655,0.00012265624956709896,0.000963171722629208,0.0009508365610664615,0.0008127541943506422,0.0
29,internal_basis,8000000,1000000,0.9,0.2,0.005,0.12,4,7940737.736721327,2000,0.5535,0.4025,24,0.5833333333333334,4.625,0.30352313656896307,0.949,-0.004296786964739579,0.3097946820353626,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.06701199141318231,0.17048923595523385,0.17985015731825627,2.638161771924356,0.0,0.05864821190715168,0.949,0.00044616105235260954,0.05998372341463719,1.0,0.8620237953250198,1.0,-0.013819413795820024,0.06875181713681229,0.06870835496713536,0.22809471287390748,0.041666666666666664,0.019446488091035146,0.948,0.0002740722159763981,0.01984858520973541,1.0,0.8620237953250198,1.0,0.006902592583306816,0.015230792787789476,0.016430371966057594,0.21500111364988458,0.3333333333333333,0.019457116072310467,0.947,0.00028711147483480293,0.01985184425283934,1.0,0.8620237953250198,1.0,0.0041119157978152495,0.01080041511721971,0.011344445540435764,0.2150109572853832,0.0
30,external_references,8000000,2435000,0.9,0.2,0.02,0.01,4,81193.57060834073,2000,1.0,0.0,24,1.0,2.4583333333333335,0.0035502697216318853,0.953,8.674579485539014e-06,0.0035349124312805,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0004449401473089291,0.0037888335284514893,0.0037356519415280374,0.0035443134058930734,0.0,0.023351762390542076,0.9515,-0.0006839202588920592,0.023639511695217077,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00673155542912346,0.02833217232724723,0.028540839062829372,0.02465036615801613,0.0,0.0001150785763458353,0.9495,-3.5270983296312037e-06,0.00011445385389956597,1.0,0.8620237953250198,1.0,-1.2711736171961528e-05,0.00010093168890677074,9.962091724472237e-05,0.00011504237813506973,0.0,0.000248746859276655,0.9545,3.999999947199148e-07,0.0002413046587830638,0.9166666666666666,0.741511978067893,0.9768411847029567,6.66666665743304e-05,0.00024105369531651264,0.00024521461679545054,0.0002495487157064626,0.0
30,internal_basis,8000000,1000000,0.9,0.2,0.02,0.01,4,5082619.801915886,2000,0.666,0.304,24,0.625,3.3333333333333335,0.27605531443332,0.9545,-0.002474470915287601,0.27213063154769396,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.05239574258277587,0.27172847859048954,0.27111835914354837,0.5392190657102275,0.041666666666666664,0.05210768327479713,0.954,0.000413033694785401,0.051940981433769254,1.0,0.8620237953250198,1.0,0.009209247027727975,0.10242894040631458,0.10069431167588222,0.06640615090003486,0.0,0.0195861483802177,0.954,0.00017317625082583987,0.019309191616072186,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0003010700444992747,0.01845597094301976,0.01806988896786267,0.027858527653993007,0.25,0.019597165143955993,0.9535,0.0001650810170781485,0.019338075173909033,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.003281318758887979,0.01546729504474633,0.015493096897175844,0.027869387483882443,0.3333333333333333
31,external_references,8000000,2435000,0.9,0.2,0.02,0.04,4,88096.90006625309,2000,1.0,0.0,24,1.0,2.1666666666666665,0.0036925974723987964,0.956,5.012612785061332e-05,0.003692579517069439,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0012428791918269316,0.0033543520018399055,0.0035110690890449267,0.0036867776068849976,0.0,0.024197529056307752,0.9405,0.000813130325869443,0.024977660390752818,1.0,0.8620237953250198,1.0,-0.0007635260769659613,0.023781904771093477,0.023293693892818775,0.024755181289183234,0.0,0.0001150785689664493,0.951,2.5016229769756395e-06,0.00011568015965349926,0.9166666666666666,0.741511978067893,0.9768411847029567,2.5659932059286735e-05,0.00013165318937565426,0.00013141082258082796,0.00011515018701133182,0.0,0.0004898979485566356,0.945,5.987499972495088e-06,0.0004854950463796381,1.0,0.8620237953250198,1.0,5.208334567319631e-07,0.00037352479984344497,0.0003656606099853001,0.0004898954441718486,0.0
31,internal_basis,8000000,1000000,0.9,0.2,0.02,0.04,4,5752835.516544715,2000,0.802,0.1615,24,0.8333333333333334,5.166666666666667,0.2907938164656971,0.948,-0.001452463059575789,0.29357664877766293,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.045634100917723165,0.25106656592171306,0.24998091427507502,0.48442099166188135,0.041666666666666664,0.05479314813314351,0.941,0.0005099601993711175,0.055380321124211214,1.0,0.8620237953250198,1.0,0.018367424242545366,0.0565235168821813,0.05830222181877335,0.09585450323827105,0.0,0.019994308074301092,0.9465,0.00010512328576144665,0.02018862148590825,1.0,0.8620237953250198,1.0,0.006426329131872581,0.018394062608892904,0.019119144364620456,0.026440101832168144,0.125,0.020005029931983116,0.9465,0.00011485255216133197,0.020205057967254303,0.9166666666666666,0.741511978067893,0.9768411847029567,0.005715041115563382,0.020156044082038617,0.02054263988098378,0.026451462563176886,0.0
32,external_references,8000000,2435000,0.9,0.2,0.02,0.12,4,110974.58919219548,2000,1.0,0.0,24,1.0,2.375,0.004109628799741193,0.941,-2.27392259231719e-05,0.004187471467787988,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0004411656364865374,0.0048107442583259176,0.0047300724016171285,0.004102276473337566,0.0,0.02675102165131412,0.9425,-7.965624708289689e-05,0.027370763449863538,1.0,0.8620237953250198,1.0,-0.009587808431826566,0.03826288597368467,0.038664874176709794,0.029974294686566535,0.0,0.00011507854957390067,0.9465,1.0858375479956551e-07,0.0001139127504598662,0.9583333333333334,0.7975819352134406,0.9926065438344942,-7.195009803632792e-06,0.00010166562291056691,9.978479139858884e-05,0.00011505790275247413,0.0,0.0008124038404635959,0.952,-6.325000037576203e-06,0.0008134351185943614,0.9583333333333334,0.7975819352134406,0.9926065438344942,5.3385417749320214e-05,0.0007295676475764467,0.0007161990520813611,0.0008125552439915874,0.0
32,internal_basis,8000000,1000000,0.9,0.2,0.02,0.12,4,8050880.238558721,2000,0.79,0.1635,24,0.7916666666666666,5.375,0.3344793019637642,0.953,-0.004060158624707476,0.3312792883343828,0.9166666666666666,0.741511978067893,0.9768411847029567,0.05304862366368479,0.30788635503322365,0.30603662161731066,0.8870529893459662,0.0,0.0625968491888529,0.9545,0.0001072352033819145,0.06211757300547883,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.003387149891381124,0.06425677972007751,0.06299498089965692,0.07583993830493092,0.0,0.02104085752438645,0.9535,0.00025449111380161665,0.020844577415026305,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0006104525981986737,0.018302306189404805,0.017927347742065086,0.03604057484200003,0.20833333333333334,0.021050798380995925,0.952,0.00025162878595693186,0.02086159980277772,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.000648424277377076,0.020513684105401036,0.020092234523251366,0.03605018551151403,0.0
33,external_references,8000000,2435000,0.9,0.2,0.06,0.01,4,86271.16068996847,2000,1.0,0.0,24,1.0,2.5833333333333335,0.00518770919486348,0.95,-0.00019259155604764715,0.005115361841977068,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0002105001533905295,0.005040987547350784,0.0049393370968785245,0.005179363845090081,0.0,0.03301863496461327,0.9475,-0.001155148226529186,0.03315577738567028,1.0,0.8620237953250198,1.0,-0.009219661203835348,0.03698821657267018,0.03736475582313469,0.036505218116894625,0.0,0.00019521076123326406,0.9585,3.218792152226809e-06,0.0001894780994193393,0.9166666666666666,0.741511978067893,0.9768411847029567,-4.5695986898347585e-05,0.00018351253008425176,0.00018536927978351,0.0001951409150195611,0.0,0.000248746859276655,0.949,-6.949999998496455e-06,0.00025171392668908065,1.0,0.8620237953250198,1.0,-2.6041666697811047e-05,0.00024608805281583113,0.0002423101168694954,0.0002484076359967219,0.0
33,internal_basis,8000000,1000000,0.9,0.2,0.06,0.01,4,5416848.717282546,2000,0.617,0.33,24,0.6666666666666666,4.333333333333333,0.3331507611564928,0.954,-0.005941826399915631,0.33064496027431034,1.0,0.8620237953250198,1.0,0.027623353967922287,0.2523022948484477,0.2485299693614879,0.6211773634554065,0.0,0.058434210723038595,0.949,0.0001467181546872097,0.05856326086105851,0.9166666666666666,0.741511978067893,0.9768411847029567,0.010451315714358644,0.06597083708944027,0.06542202768956547,0.07199335047364451,0.0,0.022608387859197592,0.955,0.0003936333618590691,0.022437724736431144,1.0,0.8620237953250198,1.0,4.2479943371419825e-05,0.01748001486322262,0.01711202605908008,0.03345395217237688,0.0,0.02261808514172721,0.955,0.000365155260750158,0.022447343045904008,1.0,0.8620237953250198,1.0,0.0034900259139871263,0.013156903822697148,0.013344351894653791,0.03346450620531281,0.3333333333333333
34,external_references,8000000,2435000,0.9,0.2,0.06,0.04,4,94680.22315704226,2000,1.0,0.0,24,1.0,2.625,0.00540052835522023,0.9505,-0.0001056130533133442,0.005371895349579856,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00030884076931917787,0.005559272621693868,0.0054509783555809705,0.00539606557260865,0.0,0.03443673268052105,0.94,-0.000962188774002231,0.03556516940568996,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0041604711810686295,0.034012557465709276,0.033555347309831576,0.03635399379675772,0.0,0.00019521077133165357,0.9585,-1.6859749472711815e-06,0.000188057761793441,0.9166666666666666,0.741511978067893,0.9768411847029567,-1.182405871347561e-07,0.00022557116661308448,0.00022082179969617628,0.00019520998882973167,0.0,0.0004898979485566356,0.9525,7.971874997323744e-06,0.0004850397846868058,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.00010390625010474244,0.0004773462241647685,0.000478708454207787,0.0004892785790541939,0.0
34,internal_basis,8000000,1000000,0.9,0.2,0.06,0.04,4,6188682.774977331,2000,0.904,0.0455,24,0.8333333333333334,7.125,0.35389603479992277,0.9525,0.00474479008866547,0.35410314449492253,0.9166666666666666,0.741511978067893,0.9768411847029567,0.13576322389400103,0.44373525076213943,0.4551136325494169,1.7301498296854785,0.08333333333333333,0.06188686733987131,0.9525,-0.0004865455151153394,0.06245574880674602,1.0,0.8620237953250198,1.0,0.004328709696183306,0.09177724711234443,0.08994909589970404,0.09984857739524673,0.0,0.02324237801443331,0.953,-0.00031255170419425504,0.023259226364709725,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00314559615224547,0.024483226756354046,0.024173270042327298,0.05483263146369335,0.0,0.023251773456681495,0.953,-0.00031189600245851525,0.023261767386728326,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0027407248620737027,0.02359677772941461,0.023261968145749077,0.0548413733444837,0.125
35,external_references,8000000,2435000,0.9,0.2,0.06,0.12,4,123179.2215448485,2000,1.0,0.0,24,1.0,2.625,0.006038983162164462,0.947,-0.00013259371336151165,0.006182660303789463,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0001962032812195813,0.006037183944264713,0.005913326992656389,0.006044840573365948,0.0,0.038769964416959436,0.947,0.0006801685687821935,0.039547889115939115,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.001366506401281456,0.046961612183145165,0.04599314060596282,0.04168241358024618,0.0,0.0001952108101563932,0.949,5.000616662620329e-06,0.0001967965300540076,0.9583333333333334,0.7975819352134406,0.9926065438344942,1.374000908632335e-05,0.00019769801613458784,0.00019402260787666648,0.00019523068999558596,0.0,0.000812403840463596,0.948,-9.678124942951374e-06,0.0008375130812031563,0.9583333333333334,0.7975819352134406,0.9926065438344942,9.375000507523545e-06,0.00068765561668333,0.0006732423121178645,0.0008124271159145837,0.0
35,internal_basis,8000000,1000000,0.9,0.2,0.06,0.12,4,8916606.22642495,2000,0.9135,0.007,24,0.75,7.708333333333333,0.4174409972480273,0.9505,-0.00479121943820427,0.4121787073182388,0.9166666666666666,0.741511978067893,0.9768411847029567,0.12413505210222647,0.5505843460310066,0.5531018620780571,2.437486490745895,0.08333333333333333,0.07217854893269265,0.9545,0.00022652709853895124,0.0714575172796457,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0072340657110175266,0.08823043555467174,0.08667515633072012,0.15072585477250078,0.0,0.02497903660049835,0.9505,0.00027647568546321867,0.024663965166274743,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0003944825017744835,0.02774654270648945,0.02716520394917836,0.061117229145174055,0.0,0.024987625839448975,0.949,0.00025630416291127123,0.024675178331338674,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0002467588011467378,0.027870761744406624,0.027285058978200164,0.06112466418165933,0.0
36,external_references,8000000,2435000,0.9,0.5,0.005,0.01,4,26194.494272370022,2000,1.0,0.0,24,1.0,1.875,0.0030947285793768375,0.9495,-5.504833580127749e-05,0.0030803556874957312,0.8333333333333334,0.6414692935030095,0.9332132367136705,8.706097671384398e-05,0.004010639283997457,0.003927160458768187,0.0030944170578273665,0.0,0.007825499063454878,0.9435,5.470418828723927e-05,0.007888321029450512,0.9166666666666666,0.741511978067893,0.9768411847029567,-0.0007632374924122753,0.008423282720531281,0.008281177619673098,0.007840494238446617,0.0,5.796788411376541e-05,0.949,2.0805601413705415e-06,5.859213555229266e-05,1.0,0.8620237953250198,1.0,-3.5611017922225255e-06,4.663997591909369e-05,4.579663553838834e-05,5.794679167253321e-05,0.0,0.000248746859276655,0.948,-1.9156250089549598e-06,0.00025051149506833987,0.9583333333333334,0.7975819352134406,0.9926065438344942,3.8281249960101914e-05,0.0002277035079063216,0.0002261724370879814,0.00024920197498133704,0.0
36,internal_basis,8000000,1000000,0.9,0.5,0.005,0.01,4,126164.6152300582,2000,0.9295,0.031,24,0.9583333333333334,2.375,0.03557459847949855,0.9515,0.00014872625877426388,0.03575622639254308,0.9166666666666666,0.741511978067893,0.9768411847029567,0.001634168357955203,0.03480019422586313,0.0341066483419782,0.03573033840236669,0.0,0.018644119769432525,0.9435,-0.0003346248583523516,0.018833726238589896,0.875,0.6899611872949993,0.9565566591987655,0.0018996631984424459,0.021510343510565782,0.021142957337195054,0.018576462713207672,0.0,0.0026998841866852624,0.9475,-1.6828849192083523e-05,0.0027147817075916644,0.9166666666666666,0.741511978067893,0.9768411847029567,9.74359580882212e-06,0.0027265262953895825,0.002669137096915969,0.002695238337765539,0.041666666666666664,0.002774293854364452,0.9475,-1.5775375207650052e-05,0.002800037408144553,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00018774094249770452,0.0027158082745785475,0.0026652474503157638,0.0027701990478674354,0.0
37,external_references,8000000,2435000,0.9,0.5,0.005,0.04,4,27948.263618961486,2000,1.0,0.0,24,1.0,1.9583333333333333,0.003212372913167353,0.948,-6.514610878139626e-05,0.003203854964275475,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.0003535491198737399,0.003825369530070779,0.0037614786791044926,0.003215722969626885,0.0,0.008057656873566297,0.9565,5.2216321503700256e-06,0.007941869436821847,0.9583333333333334,0.7975819352134406,0.9926065438344942,0.00048522352982616895,0.00806195513185387,0.007907112772629942,0.008050361792254115,0.0,5.7967775945312224e-05,0.9515,1.372068046240475e-06,5.781850281473385e-05,0.9583333333333334,0.7975819352134406,0.9926065438344942,2.015720237432093e-05,5.802686466252756e-05,6.0275478326727654e-05,5.808284391946032e-05,0.0,0.0004898979485566357,0.952,-1.2996874993807504e-05,0.0004768457423728236,0.9166666666666666,0.741511978067893,0.9768411847029567,-9.921874998793476e-05,0.0005375610185825913,0.0005355144399107336,0.0004893036903500192,0.0
37,internal_basis,8000000,1000000,0.9,0.5,0.005,0.04,4,139416.98033916976,2000,0.923,0.0295,24,0.875,2.3333333333333335,0.036972717918567474,0.9465,0.0004369847259219623,0.03752313245750921,0.9166666666666666,0.741511978067893,0.9768411847029567,0.0076879154410304145,0.03925373746869202,0.03918874353310597,0.03855525189723189,0.0,0.019296196348451693,0.947,0.00016523702005813648,0.01946540493167216,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.004666172740481425,0.021170452796199096,0.02124351045983068,0.019457383050862472,0.0,0.0027195277854834077,0.948,-2.2376114447859773e-05,0.0027564492331419274,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.00048675030371688626,0.0027929950242781346,0.0027771771363939196,0.002792130423168201,0.125,0.0027929794508555436,0.945,-1.0493137215193544e-06,0.0028272424034534267,0.9583333333333334,0.7975819352134406,0.9926065438344942,-0.0005433722804825281,0.0031577582597455333,0.0031386643833107245,0.002864227447132556,0.0
